id,title,category,subcategory,content_en,content_hi,content_hng,content_bn,tags,favorite,usageCount,createdAt,updatedAt
resp-086,Invoice Shared,Payments & Billing,Invoice & GST,"Hi {customer_name}, here's the invoice for order #{order_id} (₹{amount}): {invoice_link}. Keep it for your records and warranty claims.","नमस्ते {customer_name}, ऑर्डर #{order_id} (₹{amount}) का इनवॉइस: {invoice_link}। रिकॉर्ड के लिए रखें।",Order #{order_id} (₹{amount}) ka invoice: {invoice_link}.,অর্ডার #{order_id} (₹{amount}) ইনভয়েস: {invoice_link}।,invoice|shared|billing,false,191,2024-07-29T12:00:00Z,2024-08-03T12:00:00Z
resp-087,GST Invoice Request,Payments & Billing,Invoice & GST,"Hi {customer_name}, to generate a GST invoice for order #{order_id}, please share your GST number and business name. We'll share the GST invoice within 24 hours.","नमस्ते {customer_name}, ऑर्डर #{order_id} के लिए GST इनवॉइस बनाने के लिए GST नंबर और बिज़नेस नाम दें। 24 घंटे में भेज देंगे।",GST invoice ke liye GST number aur business name dein. 24 ghante mein bhej denge.,GST ইনভয়েসের জন্য GST নম্বর ও ব্যবসার নাম দিন।,invoice|gst|request,false,187,2024-09-03T12:00:00Z,2024-09-05T12:00:00Z
resp-088,GST Invoice Shared,Payments & Billing,Invoice & GST,"Hi {customer_name}, your GST invoice for order #{order_id} is ready: {invoice_link}. GSTIN: {gstin}. Please verify and let us know of any discrepancy.","नमस्ते {customer_name}, ऑर्डर #{order_id} का GST इनवॉइस तैयार: {invoice_link}। GSTIN: {gstin}। कृपया जाँच लें।",GST invoice ready: {invoice_link}. GSTIN: {gstin}. Verify kar lein.,GST ইনভয়েস প্রস্তুত: {invoice_link}। GSTIN: {gstin}।,invoice|gst|shared,false,176,2024-08-21T12:00:00Z,2024-08-26T12:00:00Z
resp-089,Price Adjustment,Payments & Billing,Invoice & GST,"Hi {customer_name}, I've adjusted the price of order #{order_id} by ₹{adjustment_amount} as per our discussion. New total: ₹{new_total}. The updated invoice has been emailed to you.","नमस्ते {customer_name}, बातचीत के अनुसार ऑर्डर #{order_id} की कीमत ₹{adjustment_amount} घटा दी। नया कुल: ₹{new_total}। अपडेटेड इनवॉइस ईमेल हो गया।",Order #{order_id} ki price ₹{adjustment_amount} kam kar di. Naya total: ₹{new_total}.,অর্ডার #{order_id} মূল্য ₹{adjustment_amount} কমানো হয়েছে।,invoice|adjustment|billing,false,117,2024-08-23T12:00:00Z,2024-08-27T12:00:00Z
resp-090,UPI Payment Link,Payments & Billing,UPI & Wallets,"Hi {customer_name}, you can pay ₹{amount} for order #{order_id} via UPI using this link: {payment_link}. It accepts all major UPI apps.","नमस्ते {customer_name}, ऑर्डर #{order_id} के ₹{amount} UPI से चुकाएँ: {payment_link}। सभी UPI ऐप स्वीकार।",₹{amount} UPI se pay karo: {payment_link}. Saare UPI apps accept.,₹{amount} UPI দিয়ে পরিশোধ করুন: {payment_link}।,upi|payment|link,false,35,2024-08-18T12:00:00Z,2024-08-19T12:00:00Z
resp-091,Wallet Credit Confirmation,Payments & Billing,UPI & Wallets,"Hi {customer_name}, ₹{amount} has been credited to your {store_name} wallet from {credit_reason}. Current balance: ₹{balance}. Use it on your next order.","नमस्ते {customer_name}, ₹{amount} आपके {store_name} वॉलेट में जमा हुआ ({credit_reason})। वर्तमान बैलेंस: ₹{balance}।",₹{amount} wallet mein add hua ({credit_reason}). Balance: ₹{balance}.,₹{amount} ওয়ালেটে যোগ হয়েছে। ব্যালেন্স: ₹{balance}।,wallet|credit|upi,false,21,2024-09-01T12:00:00Z,2024-09-03T12:00:00Z
resp-092,Wallet Low Balance,Payments & Billing,UPI & Wallets,"Hi {customer_name}, your wallet balance is low (₹{balance}). Top up to use it for faster checkout on future orders: {topup_link}","नमस्ते {customer_name}, वॉलेट बैलेंस कम है (₹{balance})। रिचार्ज करें: {topup_link}",Wallet balance low (₹{balance}). Recharge karein: {topup_link},ওয়ালেট ব্যালেন্স কম (₹{balance})। রিচার্জ করুন।,wallet|low|balance,false,155,2024-09-14T12:00:00Z,2024-09-15T12:00:00Z
resp-093,Coupon Applied,Payments & Billing,Coupons & Discounts,"Hi {customer_name}, coupon code {coupon_code} has been applied to your order #{order_id}. You saved ₹{discount_amount}! New total: ₹{new_total}.","नमस्ते {customer_name}, कूपन कोड {coupon_code} ऑर्डर #{order_id} पर लागू हो गया। ₹{discount_amount} बचत! नया कुल: ₹{new_total}।",Coupon {coupon_code} apply ho gaya. ₹{discount_amount} bachat! Naya total: ₹{new_total}.,কুপন {coupon_code} প্রয়োগ হয়েছে। ₹{discount_amount} সাশ্রয়!,coupon|applied|discount,false,155,2024-09-01T12:00:00Z,2024-09-02T12:00:00Z
resp-094,Coupon Expired,Payments & Billing,Coupons & Discounts,"Hi {customer_name}, the coupon code {coupon_code} has expired. But here's a fresh one just for you: {new_coupon} (valid till {validity}). Apply it at checkout.","नमस्ते {customer_name}, कूपन कोड {coupon_code} एक्स्पायर हो गया। लेकिन नया कोड: {new_coupon} ({validity} तक वैध)। चेकआउट पर लगाएँ।",Coupon {coupon_code} expire ho gaya. Naya code: {new_coupon} ({validity} tak valid).,কুপন {coupon_code} মেয়াদ শেষ। নতুন: {new_coupon} ({validity} পর্যন্ত)।,coupon|expired|discount,false,23,2024-09-15T12:00:00Z,2024-09-15T12:00:00Z
resp-095,Coupon Not Applicable,Payments & Billing,Coupons & Discounts,"Hi {customer_name}, coupon {coupon_code} couldn't be applied because {reason}. Check the coupon terms or try a different code. Active codes: {active_codes}","नमस्ते {customer_name}, कूपन {coupon_code} लागू नहीं हो सका क्योंकि {reason}। शर्तें देखें या दूसरा आज़माएँ। एक्टिव कोड: {active_codes}",Coupon {coupon_code} apply nahi hua kyunki {reason}. Doosra try karo. Active: {active_codes},কুপন {coupon_code} প্রয়োগ হয়নি কারণ {reason}।,coupon|not-applied|discount,false,20,2024-08-06T12:00:00Z,2024-08-07T12:00:00Z
resp-096,Escalation Acknowledgment,Customer Support,Escalation,"Hi {customer_name}, I've escalated your case to our senior team. Ticket #{ticket_id} is now marked priority. A specialist will reach out within {response_time}.","नमस्ते {customer_name}, आपका केस सीनियर टीम को भेज दिया। टिकट #{ticket_id} प्राथमिकता पर है। विशेषज्ञ {response_time} में संपर्क करेगा।",Case senior team ko bhej diya. Ticket #{ticket_id} priority pe hai. Specialist {response_time} mein contact karega.,কেস সিনিয়র টিমে পাঠানো হয়েছে। টিকিট #{ticket_id} অগ্রাধিকার।,escalation|priority|ticket,true,66,2024-09-11T12:00:00Z,2024-09-13T12:00:00Z
resp-097,Manager Escalation,Customer Support,Escalation,"Hi {customer_name}, I'm escalating your case to my manager {manager_name} given the urgency. They'll personally review and respond by {response_time}.","नमस्ते {customer_name}, ज़रूरी होने से आपका केस मैनेजर {manager_name} को भेज रहा। वे स्वयं जाँच कर {response_time} तक जवाब देंगे।",Case manager {manager_name} ko bhej raha. Wo personally review karke {response_time} tak reply denge.,কেস ম্যানেজার {manager_name}-কে পাঠানো হলো।,escalation|manager|priority,false,136,2024-09-11T12:00:00Z,2024-09-12T12:00:00Z
resp-098,Escalation Resolved,Customer Support,Escalation,"Hi {customer_name}, I'm glad to share that your escalated ticket #{ticket_id} is now resolved. Please confirm if everything looks good. We value your patience throughout this.","नमस्ते {customer_name}, एस्कलेटेड टिकट #{ticket_id} हल हो गया। कृपया कन्फर्म करें कि सब ठीक है। धैर्य के लिए धन्यवाद।",Escalated ticket #{ticket_id} solve ho gaya. Confirm karein ki sab theek hai.,এসকেলেটেড টিকিট #{ticket_id} সমাধান হয়েছে। কনফার্ম করুন।,escalation|resolved|ticket,false,176,2024-08-29T12:00:00Z,2024-09-01T12:00:00Z
resp-099,Escalation - Compensation Offer,Customer Support,Escalation,"Hi {customer_name}, given the inconvenience caused, I'd like to offer {compensation_offer} as a goodwill gesture, on top of resolving your issue. Let me know if that works for you.","नमस्ते {customer_name}, हुई असुविधा के लिए समस्या हल के साथ {compensation_offer} देना चाहता हूँ। ठीक है बताएँ।",Inconvenience ke liye issue solve ke saath {compensation_offer} dena chahta hoon. Theek hai?,অসুবিধার জন্য সমস্যা সমাধানের সাথে {compensation_offer} দিচ্ছি।,escalation|compensation|offer,true,326,2024-09-02T12:00:00Z,2024-09-03T12:00:00Z
resp-100,Complaint Acknowledgment,Customer Support,Complaint Handling,"Hi {customer_name}, I'm sorry to hear about your experience. I've logged your complaint (#{ticket_id}) and will personally own it to resolution. You'll hear from me within {response_time}.","नमस्ते {customer_name}, आपके अनुभव के लिए खेद है। शिकायत (#{ticket_id}) दर्ज कर ली, स्वयं इसे समाधान तक ले जाऊँगा। {response_time} में जवाब दूँगा।","Complaint (#{ticket_id}) log kar li. Khud solve karunga, {response_time} mein reply dunga.",অভিযোগ (#{ticket_id}) লগ করেছি। নিজে সমাধান করব।,complaint|acknowledgment|ticket,true,342,2024-07-31T12:00:00Z,2024-08-04T12:00:00Z
resp-101,Complaint Resolution,Customer Support,Complaint Handling,"Hi {customer_name}, I've resolved your complaint #{ticket_id}. Here's what we did: {resolution_summary}. Please confirm if this addresses your concern fully.","नमस्ते {customer_name}, शिकायत #{ticket_id} हल हो गई। किया गया: {resolution_summary}। कृपया कन्फर्म करें।",Complaint #{ticket_id} solve ho gaya. Kiya: {resolution_summary}. Confirm karein.,অভিযোগ #{ticket_id} সমাধান হয়েছে। করা হয়েছে: {resolution_summary}।,complaint|resolution|ticket,false,67,2024-08-16T12:00:00Z,2024-08-19T12:00:00Z
resp-102,Complaint Follow-up,Customer Support,Complaint Handling,"Hi {customer_name}, following up on your complaint #{ticket_id}. Has the resolution worked for you, or is there anything else we can do? Your satisfaction matters.","नमस्ते {customer_name}, शिकायत #{ticket_id} पर फॉलोअप। समाधान काम कर गया या और कुछ कर सकें? आपकी संतुष्टि मायने रखती है।",Complaint #{ticket_id} followup. Solution kaam gaya ya kuch aur karein?,অভিযোগ #{ticket_id} ফলোআপ। সমাধান কাজ করেছে কি?,complaint|followup|satisfaction,false,109,2024-07-26T12:00:00Z,2024-07-27T12:00:00Z
resp-103,Service Recovery Offer,Customer Support,Complaint Handling,"Hi {customer_name}, I'm sorry we fell short. As recovery, I'd like to offer: {recovery_offer}. I hope this helps restore your trust in {store_name}.","नमस्ते {customer_name}, कमी के लिए क्षमा। समाधान के लिए ऑफर: {recovery_offer}। आशा है {store_name} पर भरोसा वापस आएगा।",Sorry for the lapse. Recovery offer: {recovery_offer}.,অসুবিধার জন্য ক্ষমা। পুনরুদ্ধার: {recovery_offer}।,complaint|recovery|offer,false,29,2024-09-09T12:00:00Z,2024-09-14T12:00:00Z
resp-104,Satisfaction Survey,Customer Support,Satisfaction Check,"Hi {customer_name}, we'd love to know how we did on ticket #{ticket_id}. Quick 1-minute survey: {survey_link}. Your feedback directly shapes how we improve.","नमस्ते {customer_name}, टिकट #{ticket_id} पर हम कैसे रहे, बताएँ। 1 मिनट का सर्वे: {survey_link}। आपकी फीडबैक से सुधार होता है।","Ticket #{ticket_id} pe hum kaise rahe, batao. 1 min survey: {survey_link}.","টিকিট #{ticket_id}-এ আমরা কেমন ছিলাম, জানান। সার্ভে: {survey_link}।",satisfaction|survey|feedback,false,95,2024-08-19T12:00:00Z,2024-08-22T12:00:00Z
resp-105,NPS Rating Request,Customer Support,Satisfaction Check,"Hi {customer_name}, on a scale of 0-10, how likely are you to recommend {store_name} to a friend? Reply with a number and any feedback — we read every response.","नमस्ते {customer_name}, 0-10 के पैमाने पर, {store_name} को दोस्त को सुझाने की संभावना कितनी? नंबर और फीडबैक भेजें।","0-10 scale pe, {store_name} ko recommend karne ki possibility? Number reply karo.","0-10 স্কেলে, {store_name} সুপারিশ করার সম্ভাবনা?",satisfaction|nps|rating,false,124,2024-08-20T12:00:00Z,2024-08-25T12:00:00Z
resp-106,Negative Feedback Follow-up,Customer Support,Satisfaction Check,"Hi {customer_name}, I noticed you rated us {rating}/10. I'd love to understand what went wrong and make it right. Could we schedule a quick call at your convenience?","नमस्ते {customer_name}, आपने हमें {rating}/10 दिया। क्या गलत हुआ, समझकर ठीक करना चाहूँगा। कॉल शेड्यूल करें?",Aapne {rating}/10 diya. Kya galat hua samajh ke theek karunga. Call schedule karein?,আপনি {rating}/10 দিয়েছেন। কী ভুল হলো জানান।,satisfaction|negative|feedback,false,177,2024-09-12T12:00:00Z,2024-09-15T12:00:00Z
resp-107,Proactive Follow-up,Customer Support,Follow-up,"Hi {customer_name}, just checking in on your recent order #{order_id}. Is everything to your satisfaction? If anything isn't right, please let me know — I'm here to help.","नमस्ते {customer_name}, हाल के ऑर्डर #{order_id} पर चेक-इन। सब कुछ ठीक है? कुछ गलत हो तो बताएँ, मैं मदद करूँगा।",Recent order #{order_id} pe check-in. Sab theek hai? Kuch galat ho toh batao.,সাম্প্রতিক অর্ডার #{order_id}। সব ঠিক আছে?,followup|proactive|order,false,30,2024-08-05T12:00:00Z,2024-08-05T12:00:00Z
resp-108,Issue Resolution Follow-up,Customer Support,Follow-up,"Hi {customer_name}, following up on ticket #{ticket_id} — is everything working as expected now? If you're still facing issues, I'll reopen the case right away.","नमस्ते {customer_name}, टिकट #{ticket_id} पर फॉलोअप — सब ठीक चल रहा है? अगर अब भी समस्या हो तो तुरंत रीओपन करूँगा।",Ticket #{ticket_id} followup. Sab theek? Problem ho toh reopen karu.,টিকিট #{ticket_id} ফলোআপ। সব ঠিক?,followup|resolution|ticket,false,191,2024-08-21T12:00:00Z,2024-08-23T12:00:00Z
resp-109,Re-engagement,Customer Support,Follow-up,"Hi {customer_name}, it's been a while since your last order with {store_name}. We've added new products and offers you might love. Use code COMEBACK15 for 15% off your next order.","नमस्ते {customer_name}, {store_name} से पिछला ऑर्डर काफ़ी पुराना हो गया। नए प्रोडक्ट और ऑफर आए। कोड COMEBACK15 से 15% छूट पाएँ।",Pichla order kaafi purana ho gaya. Naye products aur offers aaye. COMEBACK15 se 15% off.,শেষ অর্ডার অনেক পুরনো। COMEBACK15 কোডে ১৫% ছাড়।,followup|reengagement|offer,false,225,2024-07-26T12:00:00Z,2024-07-26T12:00:00Z
resp-110,FAQ - Shipping Cost,Customer Support,FAQ Answers,"Hi {customer_name}, shipping cost depends on your location and order value. Orders above ₹{free_ship_threshold} ship free; below that, a flat ₹{shipping_cost} applies. Use pincode check at checkout for exact cost.","नमस्ते {customer_name}, शिपिंग लोकेशन और ऑर्डर मूल्य पर निर्भर। ₹{free_ship_threshold} से ऊपर फ्री; नीचे पर ₹{shipping_cost}। चेकआउट पर पिनकोड चेक करें।",Shipping location aur order value pe depend. ₹{free_ship_threshold} se upar free; niche ₹{shipping_cost}.,শিপিং লোকেশন ও অর্ডার মূল্যের উপর নির্ভর। ₹{free_ship_threshold}-এর উপর ফ্রি।,faq|shipping|cost,false,54,2024-08-31T12:00:00Z,2024-09-01T12:00:00Z
resp-111,FAQ - Delivery Time,Customer Support,FAQ Answers,"Hi {customer_name}, standard delivery takes {standard_days} business days. Metro cities usually get next-day delivery. Remote pincodes may take {remote_days} days. You'll see exact ETA at checkout.","नमस्ते {customer_name}, स्टैंडर्ड डिलीवरी {standard_days} दिन। मेट्रो में अक्सर अगले दिन। दूरस्थ पिनकोड में {remote_days} दिन। सटीक ETA चेकआउट पर।",Standard delivery {standard_days} din. Metro mein next day. Remote mein {remote_days} din.,স্ট্যান্ডার্ড ডেলিভারি {standard_days} দিন। মেট্রোতে পরের দিন।,faq|delivery|time,false,119,2024-08-12T12:00:00Z,2024-08-13T12:00:00Z
resp-112,FAQ - Returns Policy,Customer Support,FAQ Answers,"Hi {customer_name}, we offer 7-day easy returns. Items must be unused with original tags. Initiate return from your account, and we'll arrange pickup within 48 hours.","नमस्ते {customer_name}, 7-दिन की आसान रिटर्न। आइटम अप्रयुक्त, मूल टैग के साथ। अकाउंट से रिटर्न शुरू करें, 48 घंटे में पिकअप।","7-din ki easy return. Item unused, original tags. Account se return start karo, 48 ghante mein pickup.","৭-দিনের সহজ রিটার্ন। আইটেম অব্যবহৃত, অরিজিনাল ট্যাগ।",faq|returns|policy,true,143,2024-08-19T12:00:00Z,2024-08-21T12:00:00Z
resp-113,FAQ - COD Availability,Customer Support,FAQ Answers,"Hi {customer_name}, Cash on Delivery is available in most pincodes across India. Some remote areas may not have COD — you'll see the option at checkout based on your pincode.","नमस्ते {customer_name}, भारत भर के ज़्यादातर पिनकोड में COD उपलब्ध। कुछ दूरस्थ क्षेत्रों में नहीं — चेकआउट पर पिनकोड डालकर देखें।",COD zyada tar pincodes mein hai. Kuch remote mein nahi — checkout pe pincode daal ke dekho.,ভারতের বেশিরভাগ পিনকোডে COD আছে।,faq|cod|availability,false,68,2024-08-17T12:00:00Z,2024-08-17T12:00:00Z
resp-114,FAQ - Custom Domain,Customer Support,FAQ Answers,"Hi {customer_name}, yes, you can use your own domain with {store_name}! Connect it from Settings → Domain. Our team will help with DNS setup if needed.","नमस्ते {customer_name}, हाँ, अपना डोमेन {store_name} से जोड़ सकते हैं! Settings → Domain से कनेक्ट करें। DNS में मदद करेंगे।","Haan, apna domain {store_name} se jod sakte ho! Settings → Domain. DNS mein madad karenge.","হ্যাঁ, নিজের ডোমেন যুক্ত করা যায়! Settings → Domain।",faq|domain|setup,false,211,2024-08-18T12:00:00Z,2024-08-22T12:00:00Z
resp-115,Flash Sale Announcement,Marketing & Promotions,Offers & Sales,🔥 FLASH SALE! {discount}% off everything at {store_name} for the next {duration} hours only. Use code {code} at checkout. Stock is limited — shop now!,"🔥 फ्लैश सेल! {store_name} में सब पर {discount}% छूट, सिर्फ़ अगले {duration} घंटों के लिए। कोड {code} लगाएँ। स्टॉक सीमित!","🔥 Flash sale! {discount}% off everything, next {duration} hours. Code: {code}. Limited stock!","🔥 ফ্ল্যাশ সেল! {discount}% ছাড়, পরবর্তী {duration} ঘণ্টা। কোড: {code}।",marketing|flash-sale|offer,true,75,2024-09-09T12:00:00Z,2024-09-14T12:00:00Z
resp-116,Seasonal Sale,Marketing & Promotions,Offers & Sales,"Hi {customer_name}, our {season} sale is live! Up to {max_discount}% off on {categories}. Plus, free shipping on orders above ₹{threshold}. Shop before it ends {end_date}.","नमस्ते {customer_name}, {season} सेल लाइव! {categories} पर {max_discount}% तक छूट। ₹{threshold} से ऊपर फ्री शिपिंग। {end_date} तक।",{season} sale live! {categories} pe {max_discount}% off. ₹{threshold} se upar free shipping. {end_date} tak.,{season} সেল লাইভ! {categories}-এ {max_discount}% ছাড়।,marketing|seasonal|sale,false,219,2024-08-12T12:00:00Z,2024-08-12T12:00:00Z
resp-117,BOGO Offer,Marketing & Promotions,Offers & Sales,"Hi {customer_name}, Buy 1 Get 1 FREE on {product_category} this week only at {store_name}! Add 2 to cart and discount applies automatically. Limited stock.","नमस्ते {customer_name}, {product_category} पर इस हफ़्ते Buy 1 Get 1 FREE! कार्ट में 2 डालें, छूट अपने आप लगेगी। स्टॉक सीमित।","Buy 1 Get 1 FREE on {product_category} this week! 2 cart mein daalo, discount auto lagega.",{product_category}-এ Buy 1 Get 1 FREE! কার্টে ২ যোগ করুন।,marketing|bogo|offer,true,171,2024-09-10T12:00:00Z,2024-09-11T12:00:00Z
resp-118,Clearance Sale,Marketing & Promotions,Offers & Sales,"Hi {customer_name}, our clearance sale is on — up to {discount}% off on last-stock items. Once they're gone, they're gone! Shop now: {sale_link}","नमस्ते {customer_name}, क्लीयरेंस सेल लाइव — आख़िरी स्टॉक पर {discount}% तक छूट। ख़त्म होने पर दोबारा नहीं! शॉप: {sale_link}",Clearance sale — up to {discount}% off last-stock. Gone means gone! Shop: {sale_link},ক্লিয়ারেন্স সেল — {discount}% পর্যন্ত ছাড়।,marketing|clearance|sale,false,129,2024-08-20T12:00:00Z,2024-08-23T12:00:00Z
resp-119,Member Exclusive Offer,Marketing & Promotions,Offers & Sales,"Hi {customer_name}, as a valued {store_name} member, here's an exclusive {discount}% off your next order. Code: {code} (valid {validity}). Not advertised publicly — enjoy!","नमस्ते {customer_name}, मूल्यवान सदस्य के रूप में अगले ऑर्डर पर विशेष {discount}% छूट। कोड: {code} ({validity} तक)। सार्वजनिक नहीं — ज़रूर लागू करें!",Valued member ke liye {discount}% off. Code: {code} ({validity} tak). Public nahi — apply zaroor!,মূল্যবান সদস্যের জন্য {discount}% ছাড়। কোড: {code}।,marketing|member|exclusive,false,226,2024-09-02T12:00:00Z,2024-09-05T12:00:00Z
resp-120,Product Launch Teaser,Marketing & Promotions,Product Launch,"Something big is coming... 👀 In just {days} days, we're unveiling {product_name} at {store_name}. Sign up for early access: {signup_link}",कुछ बड़ा आ रहा है... 👀 {days} दिनों में {product_name} लॉन्च। प्रारंभिक पहुँच के लिए साइन अप: {signup_link},Kuch bada aa raha hai... {days} din mein {product_name} launch. Early access: {signup_link},কিছু বড় আসছে... {days} দিনে {product_name} লঞ্চ।,marketing|launch|teaser,false,20,2024-07-20T12:00:00Z,2024-07-21T12:00:00Z
resp-121,Product Launch Live,Marketing & Promotions,Product Launch,🚀 It's live! {product_name} is now available at {store_name}. Order in the first 24 hours to get {earlybird_offer}! Shop now: {product_link},"🚀 लाइव! {product_name} अब {store_name} पर उपलब्ध। पहले 24 घंटे में ऑर्डर करें, {earlybird_offer} पाएँ! शॉप: {product_link}","🚀 Live! {product_name} available. First 24 ghante mein order karo, {earlybird_offer} pao! Shop: {product_link}",🚀 লাইভ! {product_name} এসেছে। প্রথম ২৪ ঘণ্টায় {earlybird_offer}!,marketing|launch|live,true,51,2024-08-22T12:00:00Z,2024-08-25T12:00:00Z
resp-122,Launch Reminder,Marketing & Promotions,Product Launch,"Hi {customer_name}, reminder — {product_name} launches tomorrow at {launch_time}. Set your alarm! Early shoppers get {earlybird_offer}.","नमस्ते {customer_name}, रिमाइंडर — {product_name} कल {launch_time} पर लॉन्च। अलार्म लगाएँ! शुरुआती खरीदारों को {earlybird_offer}।",Reminder — {product_name} kal {launch_time} pe launch. Alarm lagao! Early shoppers ko {earlybird_offer}.,রিমাইন্ডার — {product_name} কাল {launch_time}-এ লঞ্চ।,marketing|launch|reminder,false,242,2024-08-30T12:00:00Z,2024-09-02T12:00:00Z
resp-123,Festive Mega Sale,Marketing & Promotions,Festive Campaigns,🎉 {festival} Mega Sale at {store_name}! Up to {discount}% off + free shipping + extra {coupon_discount}% with code {code}. Shop the festive collection: {link},🎉 {festival} मेगा सेल {store_name} में! {discount}% तक छूट + फ्री शिपिंग + कोड {code} से अतिरिक्त {coupon_discount}%। शॉप: {link},🎉 {festival} mega sale! {discount}% off + free shipping + {code} se extra {coupon_discount}%. Shop: {link},🎉 {festival} মেগা সেল! {discount}% ছাড় + ফ্রি শিপিং।,marketing|festive|sale,true,266,2024-08-28T12:00:00Z,2024-09-02T12:00:00Z
resp-124,Festive Gift Guide,Marketing & Promotions,Festive Campaigns,"Hi {customer_name}, celebrating {festival}? We've curated a gift guide for every budget: {gift_link}. Free gift-wrap and card included on orders above ₹{threshold}.","नमस्ते {customer_name}, {festival} मना रहे हैं? हमने हर बजट के लिए गिफ्ट गाइड बनाया: {gift_link}। ₹{threshold} से ऊपर मुफ़्त रैप और कार्ड।",{festival} mana rahe ho? Gift guide: {gift_link}. ₹{threshold} se upar free wrap aur card.,{festival} উদযাপন? গিফট গাইড: {gift_link}।,marketing|festive|gift,false,205,2024-07-31T12:00:00Z,2024-08-04T12:00:00Z
resp-125,Festive Pre-order,Marketing & Promotions,Festive Campaigns,"Hi {customer_name}, pre-order festive essentials now and save {discount}%. Delivery guaranteed before {festival}. Pre-order link: {preorder_link}","नमस्ते {customer_name}, फेस्टिव ज़रूरी चीज़ें अभी प्री-ऑर्डर करें, {discount}% बचत। {festival} से पहले डिलीवरी गारंटी। लिंक: {preorder_link}","Festive essentials pre-order karo, {discount}% bachat. {festival} se pehle delivery guaranteed.","ফেস্টিভ প্রি-অর্ডার, {discount}% ছাড়।",marketing|festive|preorder,false,188,2024-08-04T12:00:00Z,2024-08-07T12:00:00Z
resp-126,Festive Last Chance,Marketing & Promotions,Festive Campaigns,Last chance for {festival} delivery! 🕒 Order in the next {hours} hours to receive before {festival}. Use code {code} for {discount}% off. Don't miss out!,{festival} डिलीवरी के लिए आख़िरी मौक़ा! 🕒 अगले {hours} घंटों में ऑर्डर करें। कोड {code} से {discount}% छूट। मत चूकें!,Last chance for {festival} delivery! Next {hours} ghante mein order. {code} se {discount}% off.,{festival} ডেলিভারির শেষ সুযোগ! পরবর্তী {hours} ঘণ্টা।,marketing|festive|last-chance,false,53,2024-09-06T12:00:00Z,2024-09-08T12:00:00Z
resp-127,Loyalty Points Earned,Marketing & Promotions,Loyalty & Rewards,"Hi {customer_name}, you've earned {points} loyalty points from your recent order #{order_id}! Total balance: {total_points} points (worth ₹{points_value}). Redeem at checkout.","नमस्ते {customer_name}, ऑर्डर #{order_id} से {points} लॉयल्टी पॉइंट मिले! कुल बैलेंस: {total_points} (₹{points_value} मूल्य)। चेकआउट पर रिडीम करें।",{points} loyalty points mile! Total: {total_points} (₹{points_value}). Checkout pe redeem karo.,অর্ডার #{order_id} থেকে {points} পয়েন্ট! মোট: {total_points} (₹{points_value})।,loyalty|points|rewards,true,79,2024-09-02T12:00:00Z,2024-09-06T12:00:00Z
resp-128,Reward Tier Upgrade,Marketing & Promotions,Loyalty & Rewards,"🎉 Congratulations, {customer_name}! You've been upgraded to our {tier_name} tier. Enjoy {tier_benefits} from now on. Keep shopping to unlock more perks!","🎉 बधाई, {customer_name}! आपको {tier_name} टियर पर अपग्रेड किया गया। अब से {tier_benefits} का लाभ। और परks के लिए खरीदारी जारी रखें!","Badhai, {customer_name}! {tier_name} tier upgrade. Ab se {tier_benefits}.","অভিনন্দন, {customer_name}! {tier_name} টিয়ার আপগ্রেড।",loyalty|tier|upgrade,false,143,2024-07-30T12:00:00Z,2024-07-30T12:00:00Z
resp-129,Refer and Earn,Marketing & Promotions,Loyalty & Rewards,"Hi {customer_name}, refer a friend to {store_name} and you both get {reward_amount} in your wallets! Share your link: {referral_link}","नमस्ते {customer_name}, दोस्त को {store_name} रेफर करें, दोनों को {reward_amount} मिलेंगे! लिंक शेयर करें: {referral_link}","Dost ko refer karo, dono ko {reward_amount} milenge! Link: {referral_link}","বন্ধুকে রেফার করুন, দুজনেই {reward_amount} পাবেন! লিংক: {referral_link}",loyalty|referral|earn,true,210,2024-07-30T12:00:00Z,2024-07-30T12:00:00Z
resp-130,Login OTP Sent,Account & Technical,Login Issues,"Hi {customer_name}, your OTP for {store_name} login is {otp}. Valid for 5 minutes. Don't share it with anyone — not even us.","नमस्ते {customer_name}, {store_name} लॉगिन के लिए OTP: {otp}। 5 मिनट वैध। किसी के साथ शेयर न करें — हमसे भी नहीं।",Login OTP: {otp}. 5 min valid. Kisi ke saath share na karein.,লগইন OTP: {otp}। ৫ মিনিট বৈধ। কারো সাথে শেয়ার করবেন না।,login|otp|security,false,154,2024-09-12T12:00:00Z,2024-09-15T12:00:00Z
resp-131,Login Failed,Account & Technical,Login Issues,"Hi {customer_name}, your login attempt failed. Please double-check your mobile number and OTP. If issue persists, try resetting your account or contact us.","नमस्ते {customer_name}, लॉगिन प्रयास असफल। मोबाइल नंबर और OTP जाँचें। समस्या बनी रहे तो अकाउंट रीसेट करें या संपर्क करें।",Login fail. Mobile aur OTP check karo. Problem ho toh reset karo ya contact karo.,লগইন ব্যর্থ। মোবাইল ও OTP চেক করুন।,login|failed|issue,false,240,2024-08-14T12:00:00Z,2024-08-18T12:00:00Z
